"year","month","credate","Ward","Police.District","Community.Area","Latitude","Longitude"
2015,9,2015-09-21,36,16,15,41.9484281017543,-87.7596034393379
2015,9,2015-09-21,41,16,10,41.9910604475362,-87.7995220646925
2015,9,2015-09-21,36,25,18,41.9334526424722,-87.7929575528461
2015,9,2015-09-21,33,14,21,41.9358486937331,-87.6988889341766
2015,9,2015-09-21,38,16,15,41.9513464683597,-87.7631321622066
2015,9,2015-09-02,48,20,77,41.9864209690327,-87.6582503361241
2015,9,2015-09-22,45,16,11,41.9778584892593,-87.7709256484144
2015,9,2015-09-22,45,16,11,41.9683601203176,-87.7552066149851
2015,9,2015-09-22,38,16,15,41.9515632095064,-87.7633662220856
2015,9,2015-09-22,38,16,15,41.9543157936349,-87.7818589153479
2015,9,2015-09-22,35,14,22,41.9284043879535,-87.7140360554627
2015,9,2015-09-23,38,16,17,41.9396766155489,-87.8179516854782
2015,9,2015-09-22,36,25,19,41.9200133843261,-87.7815264950033
2015,9,2015-09-29,9,5,49,41.711651336321,-87.6208498404847
2015,9,2015-09-29,16,7,67,41.7929936241712,-87.6647035424564
2015,9,2015-09-23,12,9,58,41.8227158834968,-87.7035662761322
2015,9,2015-09-23,23,8,63,41.7871290334655,-87.7069007105353
2015,9,2015-09-09,6,6,44,41.7368526660566,-87.6162989117764
2015,9,2015-09-11,12,9,58,41.8211354466383,-87.6948067787686
2015,9,2015-09-16,20,3,42,41.7779180038603,-87.6026831971617
2015,9,2015-09-17,3,2,35,41.8257405992015,-87.6186977438996
2015,9,2015-09-01,6,7,68,41.7622396638189,-87.6466153147249
2015,9,2015-09-01,7,4,51,41.7064884146258,-87.5610096974766
2015,9,2015-09-03,6,6,44,41.7458699268255,-87.6074509008685
2015,9,2015-09-26,8,4,45,41.7428747362801,-87.5893530385028
2015,9,2015-09-22,41,16,10,41.992645594675,-87.8126646567356
2015,9,2015-09-23,35,14,22,41.9309332556606,-87.7139935878758
2015,9,2015-09-23,41,16,10,41.9835219588551,-87.8019551053955
2015,9,2015-09-23,36,25,19,41.9183799593905,-87.7820744836021
2015,9,2015-09-24,38,16,15,41.9581964943348,-87.7780257409262
2015,9,2015-09-24,38,16,15,41.9575167935132,-87.7780011211088
2015,9,2015-09-24,35,25,22,41.9232196008949,-87.720472854717
2015,9,2015-09-24,38,16,17,41.9452912495807,-87.8211913724948
2015,9,2015-09-24,45,16,15,41.9666445160546,-87.7762745562588
2015,9,2015-09-24,45,16,11,41.9691551607315,-87.7628228949077
2015,9,2015-09-24,38,16,15,41.9596803940128,-87.7780729852599
2015,9,2015-09-29,27,11,23,41.8943862996241,-87.7200878001366
2015,9,2015-09-29,22,10,29,41.8514034699817,-87.7270585560896
2015,9,2015-09-24,39,17,14,41.9720901517874,-87.7193483801841
2015,9,2015-09-24,35,25,20,41.9159038300401,-87.7339901909906
2015,9,2015-09-24,45,17,16,41.9549282819066,-87.7228912513061
2015,9,2015-09-24,38,16,17,41.9505827548634,-87.7975481578042
2015,9,2015-09-25,33,17,14,41.9715054584316,-87.7071928499966
2015,9,2015-09-25,45,16,15,41.9504256902957,-87.7592488889933
2015,9,2015-09-25,45,16,15,41.9502371070464,-87.7593698307893
2015,9,2015-09-25,36,16,15,41.942289429134,-87.7706948962391
2015,9,2015-09-13,38,16,15,41.961618261562,-87.7577702237017
2015,9,2015-09-15,26,25,23,41.9116870848926,-87.7184342494813
2015,9,2015-09-16,50,24,2,42.0183431558762,-87.6981177435159
2015,9,2015-09-17,39,17,12,41.9878897425013,-87.7472499886054
2015,9,2015-09-21,4,2,39,41.8080909037698,-87.6029216021964
2015,9,2015-09-22,33,17,21,41.9409520018369,-87.7034277944549
2015,9,2015-09-22,27,11,23,41.8891973803366,-87.7184256819386
2015,9,2015-09-23,27,12,28,41.8828067021833,-87.6792681084205
2015,9,2015-09-23,30,17,16,41.9418616118677,-87.7309883684033
2015,9,2015-09-03,38,16,17,41.948823041593,-87.8053769692713
2015,9,2015-09-05,36,16,15,41.9466514619359,-87.7694203624089
2015,9,2015-09-06,24,11,26,41.8708229316728,-87.7257715252717
2015,9,2015-09-12,39,17,14,41.9635117300424,-87.7301788335787
2015,9,2015-09-30,31,25,19,41.9288342358549,-87.7533551525621
2015,9,2015-09-30,31,25,19,41.9332811023663,-87.7441807800862
2015,9,2015-09-30,31,25,19,41.9268380978595,-87.7507468330733
2015,9,2015-09-30,31,25,19,41.9288980563159,-87.7486024925165
2015,9,2015-09-30,15,9,58,41.8117819238228,-87.6954732961724
2015,9,2015-09-30,17,8,66,41.7619351798468,-87.7050448092437
2015,9,2015-09-28,10,4,52,41.7140419217394,-87.5335266260682
2015,9,2015-09-29,42,1,32,41.8880239456143,-87.6203492463848
2015,9,2015-09-29,30,17,21,41.9409253045477,-87.717698778833
2015,9,2015-09-23,1,12,24,41.8924447202965,-87.6729467508273
2015,9,2015-09-02,48,20,77,41.9864209690327,-87.6582503361241
2015,9,2015-09-14,36,25,19,41.9174971413033,-87.7561035544091
2015,9,2015-09-16,35,14,22,41.9266293389173,-87.7144533798558
2015,9,2015-09-17,1,14,24,41.9055341682123,-87.6774734738166
2015,9,2015-09-18,41,16,10,41.9864827189292,-87.8203984599535
2015,9,2015-09-30,12,9,58,41.8300027062086,-87.6938450360781
2015,9,2015-09-25,41,16,76,41.9710495400498,-87.8393750796701
2015,9,2015-09-26,38,16,15,41.9514348270804,-87.7676708607523
2015,9,2015-09-26,38,16,17,41.9445344896654,-87.8325624893035
2015,9,2015-09-26,36,16,17,41.9387614437542,-87.795573040196
2015,9,2015-09-26,12,9,58,41.8229325192254,-87.6996539593956
2015,9,2015-09-26,41,16,10,41.9779527115964,-87.8197111720208
2015,9,2015-09-26,36,16,15,41.9430522618803,-87.7647056073801
2015,9,2015-09-26,33,17,21,41.9409787830493,-87.7029191035147
2015,9,2015-09-26,38,16,17,41.9428538647025,-87.8291259990742
2015,9,2015-09-27,45,16,11,41.9767359420427,-87.7579619303975
2015,9,2015-09-27,35,14,22,41.9225684727087,-87.715464373549
2015,9,2015-09-27,36,25,19,41.9197865304075,-87.7671965193383
2015,9,2015-09-28,38,16,17,41.9509015829933,-87.8039077029823
2015,9,2015-09-21,15,9,61,41.8029221745791,-87.6767493191741
2015,9,2015-09-23,1,14,24,41.9066819813197,-87.6955332644125
2015,9,2015-09-24,43,18,7,41.9129349771999,-87.6425167520447
2015,9,2015-09-24,32,19,5,41.9385433744415,-87.6789408933843
2015,9,2015-09-25,35,17,16,41.9476329719999,-87.7116709554232
2015,9,2015-09-25,12,9,58,41.8201891987772,-87.6873788233278
2015,9,2015-09-25,45,16,11,41.9696494138609,-87.77201318722
2015,9,2015-09-25,35,14,22,41.9219987687807,-87.7145578476267
2015,9,2015-09-25,33,17,14,41.9621393381948,-87.7069076225947
2015,9,2015-09-25,35,17,16,41.957163702097,-87.7140924899386
2015,9,2015-09-29,35,17,16,41.949902854475,-87.7138383678938
2015,9,2015-09-29,45,16,11,41.9710939691632,-87.7769116424667
2015,9,2015-09-29,45,16,15,41.9506614345365,-87.7578008928481
2015,9,2015-09-29,33,17,14,41.9666377913252,-87.7168318182968
2015,9,2015-09-29,45,16,11,41.9737347416043,-87.7862753622583
2015,9,2015-09-30,33,17,16,41.9504023551466,-87.7054132196347
2015,9,2015-09-30,38,16,76,41.9638386870599,-87.8389846907505
2015,9,2015-09-30,41,16,10,41.9755146141324,-87.8335728995627
2015,9,2015-09-30,41,16,10,41.9777142169596,-87.7976782111813
2015,9,2015-09-30,38,16,15,41.9667081367335,-87.7820964745894
2015,9,2015-09-30,38,16,17,41.9512524353687,-87.7832964179146
2015,9,2015-09-30,38,16,17,41.9417291785293,-87.8168024204609
2015,9,2015-09-30,45,16,15,41.9589488524481,-87.7521994254734
2015,9,2015-09-24,7,4,46,41.7487907729663,-87.5672570679157
2015,9,2015-09-25,7,3,43,41.7627200357058,-87.56726986573
2015,9,2015-09-25,48,24,77,41.9927377118923,-87.6681597355909
2015,9,2015-09-25,17,6,71,41.7540420854224,-87.6685326402144
2015,9,2015-09-25,21,6,71,41.7429261492612,-87.6659932301439
2015,9,2015-09-28,10,4,52,41.6879407245802,-87.5318146654658
2015,9,2015-09-28,10,4,46,41.7406885337989,-87.5525681353558
2015,9,2015-09-28,33,17,14,41.9632774391447,-87.7069430318036
2015,9,2015-09-28,16,7,68,41.7899488843396,-87.652190442356
2015,9,2015-09-28,38,16,15,41.9605740661541,-87.7686910021851
2015,9,2015-09-28,36,25,19,41.9224923803291,-87.749724928341
2015,9,2015-09-28,38,16,15,41.9567870686638,-87.7616888377812
2015,9,2015-09-28,35,17,14,41.9610840533638,-87.7256979719554
2015,9,2015-09-28,36,25,20,41.9200338768513,-87.7375043770496
2015,9,2015-09-28,36,25,18,41.9325674053928,-87.7975957234877
2015,9,2015-09-29,38,16,15,41.958190560577,-87.7783197536303
2015,9,2015-09-29,38,16,15,41.9565965172254,-87.777971194193
2015,9,2015-09-29,35,17,16,41.9595022101451,-87.7230309214319
2015,9,2015-09-29,3,2,35,41.8294079571424,-87.6206605527438
2015,9,2015-09-02,14,8,58,41.8101545553448,-87.7075632643316
2015,9,2015-09-09,10,4,46,41.737804189513,-87.5564495214839
2015,9,2015-09-16,15,7,67,41.7920216447218,-87.6680355170085
2015,9,2015-09-16,18,8,66,41.7577531400918,-87.6865768456137
2015,9,2015-09-17,21,22,73,41.7180373719654,-87.6352910555328
2015,9,2015-09-21,39,17,14,41.9662419119273,-87.7340310168001
2015,9,2015-09-21,39,17,14,41.9624953956231,-87.7317538865746
2015,9,2015-09-21,39,17,14,41.9626200934871,-87.7299402471572
2015,9,2015-09-21,47,19,5,41.955960440401,-87.6881262147809
2015,9,2015-09-21,49,24,1,42.0066745498083,-87.66013418921
2015,9,2015-09-22,32,19,7,41.927658511038,-87.6718944366024
2015,9,2015-09-22,22,10,30,41.8392973104148,-87.7059551164668
2015,9,2015-09-23,11,9,60,41.8281499621389,-87.6461917596403
2015,9,2015-09-24,45,16,11,41.9854009080369,-87.7720682085987
2015,9,2015-09-28,33,14,21,41.932555742056,-87.7014571053805
2015,9,2015-09-20,33,17,16,41.9523167834966,-87.7114882727626
2015,9,2015-09-21,5,3,43,41.7663593560374,-87.5753988787048
2015,9,2015-09-21,36,16,17,41.9447164229457,-87.7793963871184
2015,9,2015-09-25,35,14,22,41.9202825727231,-87.7137483653913
2015,9,2015-09-21,47,19,5,41.9589422898697,-87.6819497564818
2015,9,2015-09-21,45,16,15,41.9589688458813,-87.7504860288636
2015,9,2015-09-22,45,16,15,41.9527340934958,-87.7496977270765
2015,9,2015-09-22,38,16,17,41.9561840319056,-87.7887353661518
2015,9,2015-09-23,38,16,17,41.9503195049039,-87.7857139882101
2015,9,2015-09-26,45,16,11,41.9831713681966,-87.7754637337541
2015,9,2015-09-03,49,24,1,42.0132282851207,-87.6814438253171
2015,9,2015-09-08,1,12,24,41.8987174308512,-87.6656466912991
2015,9,2015-09-12,28,12,28,41.8685809568637,-87.6578036461917
2015,9,2015-09-15,26,14,22,41.9190459531472,-87.7127459544008
2015,9,2015-09-16,1,14,22,41.9155178404625,-87.6899489545795
2015,9,2015-09-18,40,20,3,41.9753039982632,-87.6736686135457
2015,9,2015-09-18,25,12,31,41.8550515292017,-87.6748880089701
2015,9,2015-09-22,37,25,25,41.9072647792892,-87.7437220234671
2015,9,2015-09-23,1,14,24,41.9122082192562,-87.6886326042873
2015,9,2015-09-25,44,19,6,41.9435498915931,-87.6466689499968
2015,9,2015-09-27,4,2,36,41.8226373388587,-87.6011579214001
2015,9,2015-09-25,44,19,6,41.9435509116184,-87.6465998193887
2015,9,2015-09-25,44,19,6,41.9435509116184,-87.6465998193887
2015,9,2015-09-05,13,8,62,41.7913082792719,-87.7217675313986
2015,9,2015-09-15,14,8,56,41.7968136693549,-87.7404798898754
2015,9,2015-09-21,21,6,71,41.7456015695425,-87.6680285207304
2015,9,2015-09-25,6,7,69,41.7627841383862,-87.6298571185712
2015,9,2015-09-26,33,17,14,41.9615148437041,-87.7068875620527
2015,9,2015-09-27,27,12,24,41.8903995296395,-87.6697094503263
2015,9,2015-09-22,35,17,16,41.960225672791,-87.7239895398218
2015,9,2015-09-23,33,17,16,41.9534266661155,-87.6992997336998
2015,9,2015-09-24,38,16,17,41.9493497587082,-87.8060844411712
2015,9,2015-09-24,38,16,15,41.9601323270654,-87.7780887399946
2015,9,2015-09-29,14,8,56,41.7984732687053,-87.7467251509844
2015,9,2015-09-29,30,16,15,41.9481544298075,-87.7498587739676
2015,9,2015-09-06,28,11,27,41.8874064484596,-87.7159394853861
2015,9,2015-09-15,39,17,16,41.961388201455,-87.7358128094208
2015,9,2015-09-17,45,16,15,41.9660479951444,-87.7689113671665
2015,9,2015-09-18,50,24,2,42.0116360730193,-87.688302238457
2015,9,2015-09-23,32,19,6,41.9384909715386,-87.6639228553771
2015,9,2015-09-25,43,18,7,41.9229747020013,-87.6597409310536
2015,9,2015-09-26,32,19,6,41.9351627393745,-87.6592254950102
2015,9,2015-09-16,6,6,44,41.7456108790581,-87.6230920192517
2015,9,2015-09-24,13,8,64,41.7794613861931,-87.7643719991892
2015,9,2015-09-25,17,6,71,41.7491611200985,-87.6656893299936
2015,9,2015-09-25,45,16,11,41.9691048719193,-87.7805908939678
2015,9,2015-09-25,36,25,18,41.9277174498397,-87.7964464478903
2015,9,2015-09-26,45,16,11,41.9725875913024,-87.7735406955019
2015,9,2015-09-26,36,25,18,41.9222615633076,-87.7966938602906
2015,9,2015-09-28,10,4,52,41.7140419217394,-87.5335266260682
2015,9,2015-09-29,21,22,73,41.7244239219882,-87.6455802103797
2015,9,2015-09-29,45,16,11,41.9696119183955,-87.7820826729886
2015,9,2015-09-30,45,16,10,41.9847005824263,-87.7869715448892
2015,9,2015-09-30,36,25,18,41.9341997923727,-87.7920539378071
2015,9,2015-09-30,45,16,15,41.961310710644,-87.7486270959295
2015,9,2015-09-28,8,6,44,41.7452125028373,-87.6036499192467
2015,9,2015-09-28,11,9,60,41.8277283237165,-87.6473346942569
2015,9,2015-09-29,21,6,71,41.7410512570013,-87.6669928616793
2015,9,2015-09-22,4,2,38,41.8028766321057,-87.6099075510731
2015,9,2015-09-04,44,19,6,41.938580889153,-87.6442901538113
2015,9,2015-09-21,45,16,11,41.9761018641141,-87.7646664958366
2015,9,2015-09-24,38,16,15,41.9581964943348,-87.7780257409262
2015,9,2015-09-26,32,14,22,41.9309744980597,-87.6877150961058
2015,9,2015-09-03,18,8,70,41.7515013420587,-87.7034105935614
2015,9,2015-09-25,6,7,69,41.7627841383862,-87.6298571185712
2015,9,2015-09-28,14,9,63,41.8001122021718,-87.6901671397182
2015,9,2015-09-24,13,8,64,41.7794613861931,-87.7643719991892
2015,9,2015-09-27,45,16,11,41.968735782888,-87.7721088592397
2015,9,2015-09-24,39,17,14,41.9720901517874,-87.7193483801841
2015,9,2015-09-19,35,17,14,41.9610585253339,-87.726460211643
2015,9,2015-09-30,49,24,1,42.0019049318603,-87.6658605987662
2015,9,2015-09-09,7,3,43,41.7625023288597,-87.5670974172114
